Peer,vendor,KPI,value
Large international BI vendors,SAP BO BI,Competitive win rate,5.192294948
Large international BI vendors,SAP BO BI,Competitiveness,6.504576436
Large international BI vendors,SAS Enterprise BI,Business benefits,4.137778044
Large international BI vendors,SAS Enterprise BI,Project success,4.2588
Large international BI vendors,SAS Enterprise BI,Project length,2.03255814
Large international BI vendors,SAS Enterprise BI,Business value,3.827248712
Large international BI vendors,SAS Enterprise BI,Price-to-value,2.411764706
Large international BI vendors,SAS Enterprise BI,Recommendation,4.80564498
Large international BI vendors,SAS Enterprise BI,Vendor support,6.03842365
Large international BI vendors,SAS Enterprise BI,Implementer support,3.85888871
Large international BI vendors,SAS Enterprise BI,Product satisfaction,3.240452617
Large international BI vendors,SAS Enterprise BI,Customer satisfaction,4.114573585
Large international BI vendors,SAS Enterprise BI,Self-service,5.05
Large international BI vendors,SAS Enterprise BI,Flexibility,4.082998939
Large international BI vendors,SAS Enterprise BI,Ease of use,1
Large international BI vendors,SAS Enterprise BI,Sales experience,5.540225418
Large international BI vendors,SAS Enterprise BI,Data volume,9.398119122
Large international BI vendors,SAS Enterprise BI,Query performance,1.763854955
Large international BI vendors,SAS Enterprise BI,Performance satisfaction,6.019230769
Large international BI vendors,SAS Enterprise BI,Customer experience,4.278822343
Large international BI vendors,SAS Enterprise BI,Cloud BI,1
Large international BI vendors,SAS Enterprise BI,Mobile BI,1.790991486
Large international BI vendors,SAS Enterprise BI,Visual design standards,3.307692308
Large international BI vendors,SAS Enterprise BI,Location intelligence,6
Large international BI vendors,SAS Enterprise BI,Visual analysis,4.219395866
Large international BI vendors,SAS Enterprise BI,Data preparation,7.438211968
Large international BI vendors,SAS Enterprise BI,Innovation,3.959381938
Large international BI vendors,SAS Enterprise BI,Considered for purchase,2.631274989
Large international BI vendors,SAS Enterprise BI,Competitive win rate,6.153196254
Large international BI vendors,SAS Enterprise BI,Competitiveness,4.744427748
Large international BI vendors,Tableau,Business benefits,5.151545751
Large international BI vendors,Tableau,Project success,6.492571429
Large international BI vendors,Tableau,Project length,6.340817963
Large international BI vendors,Tableau,Business value,5.796766345
Large international BI vendors,Tableau,Price-to-value,4.257918552
Large international BI vendors,Tableau,Recommendation,5.455708139
Large international BI vendors,Tableau,Vendor support,6.436726844
Large international BI vendors,Tableau,Implementer support,4.896933355
Large international BI vendors,Tableau,Product satisfaction,2.263975628
Large international BI vendors,Tableau,Customer satisfaction,4.747930544
Large international BI vendors,Tableau,Self-service,8.25
Large international BI vendors,Tableau,Flexibility,7.256777467
Large international BI vendors,Tableau,Ease of use,6.943967823
Large international BI vendors,Tableau,Sales experience,6.714402602
Large international BI vendors,Tableau,Data volume,2.35337703
Large international BI vendors,Tableau,Query performance,3.969371832
Large international BI vendors,Tableau,Performance satisfaction,3.151364764
Large international BI vendors,Tableau,Customer experience,5.979822919
Large international BI vendors,Tableau,Cloud BI,5.395348837
Large international BI vendors,Tableau,Mobile BI,5.350453172
Large international BI vendors,Tableau,Operational BI,3.597830298
Large international BI vendors,Tableau,Visual design standards,8.728070175
Large international BI vendors,Tableau,Location intelligence,7.823529412
Large international BI vendors,Tableau,Visual analysis,9.351351351
Large international BI vendors,Tableau,Data preparation,3.148998946
Large international BI vendors,Tableau,Embedded BI,4.584194215
Large international BI vendors,Tableau,Innovation,5.997472051
Large international BI vendors,Tableau,Considered for purchase,10
Large international BI vendors,Tableau,Competitive win rate,2.398237926
Large international BI vendors,Tableau,Competitiveness,5.438942755
OLAP analysis-focused products,Bissantz,Business benefits,8.233879324
OLAP analysis-focused products,Bissantz,Project success,9.049915493
OLAP analysis-focused products,Bissantz,Project length,4.62228057
OLAP analysis-focused products,Bissantz,Business value,7.903958255
OLAP analysis-focused products,Bissantz,Price-to-value,7.426690079
OLAP analysis-focused products,Bissantz,Recommendation,7.466544419
OLAP analysis-focused products,Bissantz,Vendor support,9.257851469
OLAP analysis-focused products,Bissantz,Implementer support,9.016083241
OLAP analysis-focused products,Bissantz,Product satisfaction,7.605516266
OLAP analysis-focused products,Bissantz,Customer satisfaction,8.168999884
OLAP analysis-focused products,Bissantz,Self-service,7.641304348
OLAP analysis-focused products,Bissantz,Flexibility,4.790635756
OLAP analysis-focused products,Bissantz,Ease of use,5.041712774
OLAP analysis-focused products,Bissantz,Sales experience,8.690281516
OLAP analysis-focused products,Bissantz,Data volume,2.884908195
OLAP analysis-focused products,Bissantz,Query performance,5.726503048
OLAP analysis-focused products,Bissantz,Performance satisfaction,6.860238353
OLAP analysis-focused products,Bissantz,Customer experience,6.009137027
OLAP analysis-focused products,Bissantz,Cloud BI,3.492307692
OLAP analysis-focused products,Bissantz,Mobile BI,4.40082067
OLAP analysis-focused products,Bissantz,Visual design standards,10
OLAP analysis-focused products,Bissantz,Location intelligence,8.714285714
OLAP analysis-focused products,Bissantz,Visual analysis,6.658049354
OLAP analysis-focused products,Bissantz,Innovation,6.653092686
OLAP analysis-focused products,Bissantz,Considered for purchase,2.759218125
OLAP analysis-focused products,Bissantz,Competitive win rate,4.763015966
OLAP analysis-focused products,Bissantz,Competitiveness,3.96149683
OLAP analysis-focused products,BOARD,Business benefits,6.783363168
OLAP analysis-focused products,BOARD,Project success,7.251333333
OLAP analysis-focused products,BOARD,Project length,5.382879762
OLAP analysis-focused products,BOARD,Business value,6.705939322
OLAP analysis-focused products,BOARD,Price-to-value,7.62665066
OLAP analysis-focused products,BOARD,Recommendation,7.083102493
OLAP analysis-focused products,BOARD,Vendor support,7.923846134
OLAP analysis-focused products,BOARD,Implementer support,7.232533806
OLAP analysis-focused products,BOARD,Product satisfaction,8.949787836
OLAP analysis-focused products,BOARD,Customer satisfaction,7.662289846
OLAP analysis-focused products,BOARD,Self-service,7.654255319
OLAP analysis-focused products,BOARD,Flexibility,9.809668585
OLAP analysis-focused products,BOARD,Ease of use,7.632313804
OLAP analysis-focused products,BOARD,Sales experience,7.292654489
OLAP analysis-focused products,BOARD,Data volume,1.028213166
OLAP analysis-focused products,BOARD,Query performance,5.583001548
OLAP analysis-focused products,BOARD,Performance satisfaction,6.750392465
OLAP analysis-focused products,BOARD,Customer experience,7.188861071
OLAP analysis-focused products,BOARD,Cloud BI,2.227272727
OLAP analysis-focused products,BOARD,Mobile BI,3.26778942
OLAP analysis-focused products,BOARD,Visual design standards,6.627906977
OLAP analysis-focused products,BOARD,Location intelligence,4.043478261
OLAP analysis-focused products,BOARD,Visual analysis,4.803910293
OLAP analysis-focused products,BOARD,Innovation,4.194071536
OLAP analysis-focused products,BOARD,Considered for purchase,3.350955131
OLAP analysis-focused products,BOARD,Competitive win rate,1
OLAP analysis-focused products,BOARD,Competitiveness,1.940382052
OLAP analysis-focused products,CALUMO,Business benefits,6.10740112
OLAP analysis-focused products,CALUMO,Project success,7.834920635
OLAP analysis-focused products,CALUMO,Project length,7.888249694
OLAP analysis-focused products,CALUMO,Business value,6.980049054
OLAP analysis-focused products,CALUMO,Price-to-value,9.895558223
OLAP analysis-focused products,CALUMO,Recommendation,7.200956938
OLAP analysis-focused products,CALUMO,Vendor support,7.806782985
OLAP analysis-focused products,CALUMO,Implementer support,6.781521305
OLAP analysis-focused products,CALUMO,Product satisfaction,6.10466761
OLAP analysis-focused products,CALUMO,Customer satisfaction,7.463454364
OLAP analysis-focused products,CALUMO,Self-service,8.95
OLAP analysis-focused products,CALUMO,Flexibility,4.5872101
OLAP analysis-focused products,CALUMO,Ease of use,3.129170144
OLAP analysis-focused products,CALUMO,Sales experience,9.927779429
OLAP analysis-focused products,CALUMO,Data volume,2.265830721
OLAP analysis-focused products,CALUMO,Query performance,3.726480824
OLAP analysis-focused products,CALUMO,Performance satisfaction,4.120710059
OLAP analysis-focused products,CALUMO,Customer experience,5.339854465
OLAP analysis-focused products,CALUMO,Cloud BI,8.74
OLAP analysis-focused products,CALUMO,Mobile BI,6.796484482
OLAP analysis-focused products,CALUMO,Visual design standards,4.2
OLAP analysis-focused products,CALUMO,Location intelligence,3.777777778
OLAP analysis-focused products,CALUMO,Visual analysis,7.385135135
OLAP analysis-focused products,CALUMO,Innovation,6.179879479
OLAP analysis-focused products,CALUMO,Considered for purchase,1.367836517
OLAP analysis-focused products,CALUMO,Competitive win rate,10
OLAP analysis-focused products,CALUMO,Competitiveness,6.547134607
OLAP analysis-focused products,Cubeware,Business benefits,6.287092814
OLAP analysis-focused products,Cubeware,Project success,5.741013333
OLAP analysis-focused products,Cubeware,Project length,3.048462116
OLAP analysis-focused products,Cubeware,Business value,5.565294538
OLAP analysis-focused products,Cubeware,Price-to-value,7.547314578
OLAP analysis-focused products,Cubeware,Recommendation,3.907864627
OLAP analysis-focused products,Cubeware,Vendor support,5.702778429
OLAP analysis-focused products,Cubeware,Implementer support,5.283975715
OLAP analysis-focused products,Cubeware,Product satisfaction,1.873530703
OLAP analysis-focused products,Cubeware,Customer satisfaction,4.818564037
OLAP analysis-focused products,Cubeware,Self-service,5.815217391
OLAP analysis-focused products,Cubeware,Flexibility,4.960072611
OLAP analysis-focused products,Cubeware,Ease of use,3.002155784
OLAP analysis-focused products,Cubeware,Sales experience,6.713408473
OLAP analysis-focused products,Cubeware,Data volume,1.970361926
OLAP analysis-focused products,Cubeware,Query performance,4.973206373
OLAP analysis-focused products,Cubeware,Performance satisfaction,1.392931393
OLAP analysis-focused products,Cubeware,Customer experience,4.267587679
OLAP analysis-focused products,Cubeware,Cloud BI,1.553846154
OLAP analysis-focused products,Cubeware,Mobile BI,4.385387856
OLAP analysis-focused products,Cubeware,Visual design standards,8.178743961
OLAP analysis-focused products,Cubeware,Location intelligence,3.608695652
OLAP analysis-focused products,Cubeware,Visual analysis,5.256756757
OLAP analysis-focused products,Cubeware,Innovation,4.596686076
OLAP analysis-focused products,Cubeware,Considered for purchase,2.839182586
OLAP analysis-focused products,Cubeware,Competitive win rate,3.725051821
OLAP analysis-focused products,Cubeware,Competitiveness,3.370704127
OLAP analysis-focused products,cubus,Business benefits,7.460279393
OLAP analysis-focused products,cubus,Project success,9.595368421
OLAP analysis-focused products,cubus,Project length,7.001744186
OLAP analysis-focused products,cubus,Business value,8.095553201
OLAP analysis-focused products,cubus,Price-to-value,9.891402715
OLAP analysis-focused products,cubus,Recommendation,9.243767313
OLAP analysis-focused products,cubus,Vendor support,10
OLAP analysis-focused products,cubus,Implementer support,10
OLAP analysis-focused products,cubus,Product satisfaction,10
OLAP analysis-focused products,cubus,Customer satisfaction,9.792842281
OLAP analysis-focused products,cubus,Self-service,8.986842105
OLAP analysis-focused products,cubus,Flexibility,9.566711781
OLAP analysis-focused products,cubus,Ease of use,6.503358843
OLAP analysis-focused products,cubus,Sales experience,9.823223415
OLAP analysis-focused products,cubus,Data volume,1.403851321
OLAP analysis-focused products,cubus,Query performance,5.995496703
OLAP analysis-focused products,cubus,Performance satisfaction,7.25464191
OLAP analysis-focused products,cubus,Customer experience,7.599623665
OLAP analysis-focused products,cubus,Cloud BI,2.08
OLAP analysis-focused products,cubus,Mobile BI,1
OLAP analysis-focused products,cubus,Visual design standards,5.746666667
OLAP analysis-focused products,cubus,Location intelligence,3.4
OLAP analysis-focused products,cubus,Visual analysis,4.515970516
OLAP analysis-focused products,cubus,Innovation,3.348527437
OLAP analysis-focused products,cubus,Considered for purchase,1.495779653
OLAP analysis-focused products,cubus,Competitive win rate,9.275096239
OLAP analysis-focused products,cubus,Competitiveness,6.163369605
OLAP analysis-focused products,IBM Planning Analytics,Business benefits,4.822300069
OLAP analysis-focused products,IBM Planning Analytics,Project success,6.259333333
OLAP analysis-focused products,IBM Planning Analytics,Project length,2.310554562
OLAP analysis-focused products,IBM Planning Analytics,Business value,4.882686906
OLAP analysis-focused products,IBM Planning Analytics,Price-to-value,5.470588235
OLAP analysis-focused products,IBM Planning Analytics,Recommendation,5.235044498
OLAP analysis-focused products,IBM Planning Analytics,Vendor support,5.150569621
OLAP analysis-focused products,IBM Planning Analytics,Implementer support,5.897904977
OLAP analysis-focused products,IBM Planning Analytics,Product satisfaction,3.808314372
OLAP analysis-focused products,IBM Planning Analytics,Customer satisfaction,5.188149407
OLAP analysis-focused products,IBM Planning Analytics,Self-service,6.181818182
OLAP analysis-focused products,IBM Planning Analytics,Flexibility,7.820924718
OLAP analysis-focused products,IBM Planning Analytics,Ease of use,2.365595066
OLAP analysis-focused products,IBM Planning Analytics,Sales experience,5.39481428
OLAP analysis-focused products,IBM Planning Analytics,Data volume,1.573667712
OLAP analysis-focused products,IBM Planning Analytics,Query performance,6.976507895
OLAP analysis-focused products,IBM Planning Analytics,Performance satisfaction,6.612111293
OLAP analysis-focused products,IBM Planning Analytics,Customer experience,5.777509943
OLAP analysis-focused products,IBM Planning Analytics,Cloud BI,2.255813953
OLAP analysis-focused products,IBM Planning Analytics,Mobile BI,2.16349329
OLAP analysis-focused products,IBM Planning Analytics,Visual design standards,5.857142857
OLAP analysis-focused products,IBM Planning Analytics,Location intelligence,1.930232558
OLAP analysis-focused products,IBM Planning Analytics,Visual analysis,2.326781327
OLAP analysis-focused products,IBM Planning Analytics,Innovation,2.906692797
OLAP analysis-focused products,IBM Planning Analytics,Considered for purchase,4.646379387
OLAP analysis-focused products,IBM Planning Analytics,Competitive win rate,4.488367602
OLAP analysis-focused products,IBM Planning Analytics,Competitiveness,4.551572316
OLAP analysis-focused products,Infor BI,Business benefits,4.87163499
OLAP analysis-focused products,Infor BI,Project success,5.052097561
OLAP analysis-focused products,Infor BI,Project length,1.985623679
OLAP analysis-focused products,Infor BI,Business value,4.450787295
OLAP analysis-focused products,Infor BI,Price-to-value,6.205882353
OLAP analysis-focused products,Infor BI,Recommendation,1.965738446
OLAP analysis-focused products,Infor BI,Vendor support,4.985110853
OLAP analysis-focused products,Infor BI,Implementer support,4.823177551
OLAP analysis-focused products,Infor BI,Product satisfaction,2.578500707
OLAP analysis-focused products,Infor BI,Customer satisfaction,3.992144651
OLAP analysis-focused products,Infor BI,Self-service,5.275
OLAP analysis-focused products,Infor BI,Flexibility,4.779228345
OLAP analysis-focused products,Infor BI,Ease of use,3.142625033
OLAP analysis-focused products,Infor BI,Sales experience,4.137313522
OLAP analysis-focused products,Infor BI,Data volume,1.275463095
OLAP analysis-focused products,Infor BI,Query performance,4.731743431
OLAP analysis-focused products,Infor BI,Performance satisfaction,4.692307692
OLAP analysis-focused products,Infor BI,Customer experience,4.336343855
OLAP analysis-focused products,Infor BI,Cloud BI,1.473684211
OLAP analysis-focused products,Infor BI,Mobile BI,4.126888218
OLAP analysis-focused products,Infor BI,Visual design standards,7.273504274
OLAP analysis-focused products,Infor BI,Location intelligence,1
OLAP analysis-focused products,Infor BI,Visual analysis,1
OLAP analysis-focused products,Infor BI,Innovation,2.97481534
OLAP analysis-focused products,Infor BI,Considered for purchase,2.231452688
OLAP analysis-focused products,Infor BI,Competitive win rate,3.602539387
OLAP analysis-focused products,Infor BI,Competitiveness,3.054104707
OLAP analysis-focused products,Jedox,Business benefits,5.874603432
OLAP analysis-focused products,Jedox,Project success,7.735652174
OLAP analysis-focused products,Jedox,Project length,6.907193077
OLAP analysis-focused products,Jedox,Business value,6.667051287
OLAP analysis-focused products,Jedox,Price-to-value,9.410513141
OLAP analysis-focused products,Jedox,Recommendation,6.463085632
OLAP analysis-focused products,Jedox,Vendor support,7.93553329
OLAP analysis-focused products,Jedox,Implementer support,8.116274517
OLAP analysis-focused products,Jedox,Product satisfaction,5.626175223
OLAP analysis-focused products,Jedox,Customer satisfaction,7.473543646
OLAP analysis-focused products,Jedox,Self-service,7.032608696
OLAP analysis-focused products,Jedox,Flexibility,9.050413318
OLAP analysis-focused products,Jedox,Ease of use,5.846951732
OLAP analysis-focused products,Jedox,Sales experience,7.29163898
OLAP analysis-focused products,Jedox,Data volume,1.002343863
OLAP analysis-focused products,Jedox,Query performance,7.120086668
OLAP analysis-focused products,Jedox,Performance satisfaction,5.25695581
OLAP analysis-focused products,Jedox,Customer experience,6.64221695
OLAP analysis-focused products,Jedox,Cloud BI,3.454545455
OLAP analysis-focused products,Jedox,Mobile BI,3.009720215
OLAP analysis-focused products,Jedox,Visual design standards,5.059259259
OLAP analysis-focused products,Jedox,Location intelligence,3.666666667
OLAP analysis-focused products,Jedox,Visual analysis,2.630247269
OLAP analysis-focused products,Jedox,Innovation,3.564087773
OLAP analysis-focused products,Jedox,Considered for purchase,3.11106175
OLAP analysis-focused products,Jedox,Competitive win rate,1.896611532
OLAP analysis-focused products,Jedox,Competitiveness,2.382391619
OLAP analysis-focused products,Microsoft Excel,Business benefits,2.949543935
OLAP analysis-focused products,Microsoft Excel,Project success,4.248208333
OLAP analysis-focused products,Microsoft Excel,Project length,7.206256142
OLAP analysis-focused products,Microsoft Excel,Business value,4.091884102
OLAP analysis-focused products,Microsoft Excel,Price-to-value,9.248512888
OLAP analysis-focused products,Microsoft Excel,Recommendation,4.888639564
OLAP analysis-focused products,Microsoft Excel,Vendor support,4.585215345
OLAP analysis-focused products,Microsoft Excel,Implementer support,2.374484868
OLAP analysis-focused products,Microsoft Excel,Product satisfaction,1.932655948
OLAP analysis-focused products,Microsoft Excel,Customer satisfaction,4.443511805
OLAP analysis-focused products,Microsoft Excel,Self-service,6.568435754
OLAP analysis-focused products,Microsoft Excel,Flexibility,6.134729627
OLAP analysis-focused products,Microsoft Excel,Ease of use,5.352971986
OLAP analysis-focused products,Microsoft Excel,Sales experience,4.479419143
OLAP analysis-focused products,Microsoft Excel,Data volume,1
OLAP analysis-focused products,Microsoft Excel,Query performance,3.389637119
OLAP analysis-focused products,Microsoft Excel,Performance satisfaction,5.164720097
OLAP analysis-focused products,Microsoft Excel,Customer experience,5.100255263
OLAP analysis-focused products,Microsoft Excel,Cloud BI,3.666666667
OLAP analysis-focused products,Microsoft Excel,Mobile BI,2.466335779
OLAP analysis-focused products,Microsoft Excel,Visual design standards,3.974025974
OLAP analysis-focused products,Microsoft Excel,Location intelligence,4.076923077
OLAP analysis-focused products,Microsoft Excel,Visual analysis,5.312039312
OLAP analysis-focused products,Microsoft Excel,Innovation,4.007588039
OLAP analysis-focused products,Microsoft Excel,Considered for purchase,8.854749
OLAP analysis-focused products,Microsoft Excel,Competitive win rate,7.30497452
OLAP analysis-focused products,Microsoft Excel,Competitiveness,7.924884312
OLAP analysis-focused products,Pyramid Analytics,Business benefits,7.152579349
OLAP analysis-focused products,Pyramid Analytics,Project success,8.512
OLAP analysis-focused products,Pyramid Analytics,Project length,6.64576144
OLAP analysis-focused products,Pyramid Analytics,Business value,7.521249915
OLAP analysis-focused products,Pyramid Analytics,Price-to-value,9.425047438
OLAP analysis-focused products,Pyramid Analytics,Recommendation,7.860941828
OLAP analysis-focused products,Pyramid Analytics,Vendor support,8.969281055
OLAP analysis-focused products,Pyramid Analytics,Implementer support,8.353622022
OLAP analysis-focused products,Pyramid Analytics,Product satisfaction,8.424681754
OLAP analysis-focused products,Pyramid Analytics,Customer satisfaction,8.523476004
OLAP analysis-focused products,Pyramid Analytics,Self-service,8.732758621
OLAP analysis-focused products,Pyramid Analytics,Flexibility,5.383766792
OLAP analysis-focused products,Pyramid Analytics,Ease of use,8.490740671
OLAP analysis-focused products,Pyramid Analytics,Sales experience,9.46482705
OLAP analysis-focused products,Pyramid Analytics,Data volume,5.485893417
OLAP analysis-focused products,Pyramid Analytics,Query performance,9.691119514
OLAP analysis-focused products,Pyramid Analytics,Performance satisfaction,8.972704715
OLAP analysis-focused products,Pyramid Analytics,Customer experience,7.972101893
OLAP analysis-focused products,Pyramid Analytics,Cloud BI,3
OLAP analysis-focused products,Pyramid Analytics,Mobile BI,5.350453172
OLAP analysis-focused products,Pyramid Analytics,Visual design standards,5.857142857
OLAP analysis-focused products,Pyramid Analytics,Location intelligence,10
OLAP analysis-focused products,Pyramid Analytics,Visual analysis,9.243243243
OLAP analysis-focused products,Pyramid Analytics,Innovation,6.183153443
OLAP analysis-focused products,Pyramid Analytics,Considered for purchase,1.879609063
OLAP analysis-focused products,Pyramid Analytics,Competitive win rate,3.093997208
OLAP analysis-focused products,Pyramid Analytics,Competitiveness,2.60824195
OLAP analysis-focused products,SAP BO Analysis,Business benefits,2.034124991
OLAP analysis-focused products,SAP BO Analysis,Project success,4.213333333
OLAP analysis-focused products,SAP BO Analysis,Project length,4.429568106
OLAP analysis-focused products,SAP BO Analysis,Business value,3.159768291
OLAP analysis-focused products,SAP BO Analysis,Price-to-value,2.739130435
OLAP analysis-focused products,SAP BO Analysis,Recommendation,3.684435128
OLAP analysis-focused products,SAP BO Analysis,Vendor support,4.279922697
OLAP analysis-focused products,SAP BO Analysis,Implementer support,4.458123573
OLAP analysis-focused products,SAP BO Analysis,Product satisfaction,1.938371388
OLAP analysis-focused products,SAP BO Analysis,Customer satisfaction,3.528543762
OLAP analysis-focused products,SAP BO Analysis,Self-service,7.236842105
OLAP analysis-focused products,SAP BO Analysis,Flexibility,1.721039945
OLAP analysis-focused products,SAP BO Analysis,Ease of use,2.566504388
OLAP analysis-focused products,SAP BO Analysis,Sales experience,4.397683638
OLAP analysis-focused products,SAP BO Analysis,Data volume,7.592476489
OLAP analysis-focused products,SAP BO Analysis,Query performance,4.419485168
OLAP analysis-focused products,SAP BO Analysis,Performance satisfaction,3.009380863
OLAP analysis-focused products,SAP BO Analysis,Customer experience,4.203896222
OLAP analysis-focused products,SAP BO Analysis,Cloud BI,2.938461538
OLAP analysis-focused products,SAP BO Analysis,Mobile BI,1.646688985
OLAP analysis-focused products,SAP BO Analysis,Visual design standards,4.816425121
OLAP analysis-focused products,SAP BO Analysis,Location intelligence,2.081081081
OLAP analysis-focused products,SAP BO Analysis,Visual analysis,3.151767152
OLAP analysis-focused products,SAP BO Analysis,Innovation,2.926884775
OLAP analysis-focused products,SAP BO Analysis,Considered for purchase,5.541981342
OLAP analysis-focused products,SAP BO Analysis,Competitive win rate,4.830398944
OLAP analysis-focused products,SAP BO Analysis,Competitiveness,5.115031903
OLAP analysis-focused products,TARGIT,Business benefits,6.144633397
OLAP analysis-focused products,TARGIT,Project success,6.93773913
OLAP analysis-focused products,TARGIT,Project length,4.761461794
OLAP analysis-focused products,TARGIT,Business value,6.178473374
OLAP analysis-focused products,TARGIT,Price-to-value,7.941176471
OLAP analysis-focused products,TARGIT,Recommendation,7.590389016
OLAP analysis-focused products,TARGIT,Vendor support,7.325723481
OLAP analysis-focused products,TARGIT,Implementer support,6.4350117
OLAP analysis-focused products,TARGIT,Product satisfaction,6.759345322
OLAP analysis-focused products,TARGIT,Customer satisfaction,7.177391058
OLAP analysis-focused products,TARGIT,Self-service,6.25
OLAP analysis-focused products,TARGIT,Flexibility,5.758171006
OLAP analysis-focused products,TARGIT,Ease of use,4.864545956
OLAP analysis-focused products,TARGIT,Sales experience,8.296665926
OLAP analysis-focused products,TARGIT,Data volume,2.197044335
OLAP analysis-focused products,TARGIT,Query performance,5.184724733
OLAP analysis-focused products,TARGIT,Performance satisfaction,6.461538462
OLAP analysis-focused products,TARGIT,Customer experience,5.681417256
OLAP analysis-focused products,TARGIT,Cloud BI,3.571428571
OLAP analysis-focused products,TARGIT,Mobile BI,7.960725076
OLAP analysis-focused products,TARGIT,Visual design standards,3.958333333
OLAP analysis-focused products,TARGIT,Location intelligence,5.210526316
OLAP analysis-focused products,TARGIT,Visual analysis,8.702702703
OLAP analysis-focused products,TARGIT,Innovation,5.684871421
OLAP analysis-focused products,TARGIT,Considered for purchase,1.463793869
OLAP analysis-focused products,TARGIT,Competitive win rate,7.915901688
OLAP analysis-focused products,TARGIT,Competitiveness,5.33505856
OLAP analysis-focused products,Unit4 prevero,Business benefits,6.096244568
OLAP analysis-focused products,Unit4 prevero,Project success,8.512
OLAP analysis-focused products,Unit4 prevero,Project length,2.239069767
OLAP analysis-focused products,Unit4 prevero,Business value,6.258633912
OLAP analysis-focused products,Unit4 prevero,Price-to-value,6.386996904
OLAP analysis-focused products,Unit4 prevero,Recommendation,6.878407931
OLAP analysis-focused products,Unit4 prevero,Vendor support,7.75121015
OLAP analysis-focused products,Unit4 prevero,Implementer support,7.782086853
OLAP analysis-focused products,Unit4 prevero,Product satisfaction,4.874964639
OLAP analysis-focused products,Unit4 prevero,Customer satisfaction,6.833985645
OLAP analysis-focused products,Unit4 prevero,Self-service,5.601351351
OLAP analysis-focused products,Unit4 prevero,Flexibility,9.86565667
OLAP analysis-focused products,Unit4 prevero,Ease of use,6.857145274
OLAP analysis-focused products,Unit4 prevero,Sales experience,8.164756673
OLAP analysis-focused products,Unit4 prevero,Data volume,1.423197492
OLAP analysis-focused products,Unit4 prevero,Query performance,4.962047957
OLAP analysis-focused products,Unit4 prevero,Performance satisfaction,2.253638254
OLAP analysis-focused products,Unit4 prevero,Customer experience,6.009617228
OLAP analysis-focused products,Unit4 prevero,Cloud BI,4.085714286
OLAP analysis-focused products,Unit4 prevero,Mobile BI,2.388138019
OLAP analysis-focused products,Unit4 prevero,Visual design standards,6.777777778
OLAP analysis-focused products,Unit4 prevero,Location intelligence,1
OLAP analysis-focused products,Unit4 prevero,Visual analysis,1.690284879
OLAP analysis-focused products,Unit4 prevero,Innovation,3.188382992
OLAP analysis-focused products,Unit4 prevero,Considered for purchase,1.575744114
OLAP analysis-focused products,Unit4 prevero,Competitive win rate,3.716961377
OLAP analysis-focused products,Unit4 prevero,Competitiveness,2.860474472
Self-service reporting-focused products,Bissantz,Business benefits,8.233879324
Self-service reporting-focused products,Bissantz,Project success,9.049915493
Self-service reporting-focused products,Bissantz,Project length,4.62228057
Self-service reporting-focused products,Bissantz,Business value,7.903958255
Self-service reporting-focused products,Bissantz,Price-to-value,7.426690079
Self-service reporting-focused products,Bissantz,Recommendation,7.466544419
Self-service reporting-focused products,Bissantz,Vendor support,9.257851469
Self-service reporting-focused products,Bissantz,Implementer support,9.016083241
Self-service reporting-focused products,Bissantz,Product satisfaction,7.605516266
Self-service reporting-focused products,Bissantz,Customer satisfaction,8.168999884
Self-service reporting-focused products,Bissantz,Self-service,7.641304348
Self-service reporting-focused products,Bissantz,Flexibility,4.790635756
Self-service reporting-focused products,Bissantz,Ease of use,5.041712774
Self-service reporting-focused products,Bissantz,Sales experience,8.690281516
Self-service reporting-focused products,Bissantz,Data volume,2.884908195
Self-service reporting-focused products,Bissantz,Query performance,5.726503048
Self-service reporting-focused products,Bissantz,Performance satisfaction,6.860238353
Self-service reporting-focused products,Bissantz,Customer experience,6.009137027
Self-service reporting-focused products,Bissantz,Cloud BI,3.492307692
Self-service reporting-focused products,Bissantz,Mobile BI,4.40082067
Self-service reporting-focused products,Bissantz,Visual design standards,10
Self-service reporting-focused products,Bissantz,Location intelligence,8.714285714
Self-service reporting-focused products,Bissantz,Visual analysis,6.658049354
Self-service reporting-focused products,Bissantz,Innovation,6.653092686
Self-service reporting-focused products,Bissantz,Considered for purchase,2.759218125
Self-service reporting-focused products,Bissantz,Competitive win rate,4.763015966
Self-service reporting-focused products,Bissantz,Competitiveness,3.96149683
Self-service reporting-focused products,cubus,Business benefits,7.460279393
Self-service reporting-focused products,cubus,Project success,9.595368421
Self-service reporting-focused products,cubus,Project length,7.001744186
Self-service reporting-focused products,cubus,Business value,8.095553201
Self-service reporting-focused products,cubus,Price-to-value,9.891402715
Self-service reporting-focused products,cubus,Recommendation,9.243767313
Self-service reporting-focused products,cubus,Vendor support,10
Self-service reporting-focused products,cubus,Implementer support,10
Self-service reporting-focused products,cubus,Product satisfaction,10
Self-service reporting-focused products,cubus,Customer satisfaction,9.792842281
Self-service reporting-focused products,cubus,Self-service,8.986842105
Self-service reporting-focused products,cubus,Flexibility,9.566711781
Self-service reporting-focused products,cubus,Ease of use,6.503358843
Self-service reporting-focused products,cubus,Sales experience,9.823223415
Self-service reporting-focused products,cubus,Data volume,1.403851321
Self-service reporting-focused products,cubus,Query performance,5.995496703
